CP;Commune;Distance;1-2;3-4;5-6;7-8;9-12;13-16 ;17-31 ;32-54
52700;Semilly;135;159;189;219;239;318;365;397;445
52000;Semoutiers-Montsaon;145;170;200;230;250;339;390;424;475
52400;Serqueux;195;224;254;284;304;448;515;559;627
52330;Sexfontaines;125;148;178;208;228;296;340;370;414
52700;Signéville;130;153;183;213;233;307;353;383;429
52120;Silvarouvres;115;137;167;197;217;274;315;343;384
52130;Sommancourt;90;110;140;170;190;220;253;275;308
52150;Sommerécourt;155;180;210;240;260;361;415;451;505
52220;Sommevoire;90;110;140;170;190;220;253;275;308
52320;Soncourt-sur-Marne;125;148;178;208;228;296;340;370;414
52150;Soulaucourt-sur-Mouzon;170;197;227;257;277;393;452;492;551
52400;Soyers;200;229;259;289;309;458;527;573;642
52300;Suzannecourt;100;121;151;181;201;242;278;302;338
52210;Ternat;170;197;227;257;277;393;452;492;551
52220;Thilleux;85;105;135;165;185;209;241;261;293
52800;Thivet;165;191;221;251;271;383;440;478;536
52240;Thol-lès-Millières;150;175;205;235;255;350;403;438;490
52300;Thonnance-lès-Joinville;100;121;151;181;201;242;278;302;338
52230;Thonnance-les-Moulins;110;132;162;192;212;263;303;329;369
52600;Torcenay;190;218;248;278;298;437;502;546;611
52500;Tornay;205;235;265;295;315;469;540;586;657
52000;Treix;135;159;189;219;239;318;365;397;445
52110;Trémilly;90;110;140;170;190;220;253;275;308
52130;Troisfontaines-la-Ville;90;110;140;170;190;220;253;275;308
52160;Vaillant;190;218;248;278;298;437;502;546;611
52100;Valcourt;70;88;118;148;168;177;203;221;247
52140;Val-de-Meuse;170;197;227;257;277;393;452;492;551
52190;Le Val-d'Esnoms;190;218;248;278;298;437;502;546;611
52130;Valleret;90;110;140;170;190;220;253;275;308
52500;Valleroy;215;245;275;305;325;491;564;614;687
52160;Vals-des-Tilles;190;218;248;278;298;437;502;546;611
52400;Varennes-sur-Amance;190;218;248;278;298;437;502;546;611
52150;Vaudrecourt;155;180;210;240;260;361;415;451;505
52330;Vaudrémont;115;137;167;197;217;274;315;343;384
52200;Vauxbons;166;192;222;252;272;385;442;481;539
52190;Vaux-sous-Aubigny;200;229;259;289;309;458;527;573;642
52130;Vaux-sur-Blaise;90;110;140;170;190;220;253;275;308
52300;Vaux-sur-Saint-Urbain;115;137;167;197;217;274;315;343;384
52300;Vecqueville;95;115;145;175;195;231;265;289;323
52500;Velles;220;251;281;311;331;502;577;627;702
52000;Verbiesles;150;175;205;235;255;350;403;438;490
52250;Verseilles-le-Bas;185;213;243;273;293;426;490;532;596
52250;Verseilles-le-Haut;185;213;243;273;293;426;490;532;596
52700;Vesaignes-sous-Lafauche;130;153;183;213;233;307;353;383;429
52800;Vesaignes-sur-Marne;165;191;221;251;271;383;440;478;536
52190;Vesvres-sous-Chalancey;195;224;254;284;304;448;515;559;627
52400;Vicq;190;218;248;278;298;437;502;546;611
52310;Viéville;125;148;178;208;228;296;340;370;414
52700;Vignes-la-Côte;130;153;183;213;233;307;353;383;429
52320;Vignory;120;143;173;203;223;285;328;356;399
52120;Villars-en-Azois;115;137;167;197;217;274;315;343;384
52160;Villars-Santenoge;175;202;232;262;282;404;465;505;566
52130;Ville-en-Blaisois;90;110;140;170;190;220;253;275;308
52190;Villegusien-le-Lac;190;218;248;278;298;437;502;546;611
52100;Villiers-en-Lieu;65;83;113;143;163;166;191;207;232
52190;Villiers-lès-Aprey;185;213;243;273;293;426;490;532;596
52000;Villiers-le-Sec;135;159;189;219;239;318;365;397;445
52210;Villiers-sur-Suize;155;180;210;240;260;361;415;451;505
52600;Violot;195;224;254;284;304;448;515;559;627
52160;Vitry-en-Montagne;170;197;227;257;277;393;452;492;551
52800;Vitry-lès-Nogent;180;208;238;268;288;415;477;519;581
52160;Vivey;180;208;238;268;288;415;477;519;581
52130;Voillecomte;80;99;129;159;179;198;228;248;278
52400;Voisey;210;240;270;300;320;480;552;600;672
52200;Voisines;175;202;232;262;282;404;465;505;566
52500;Voncourt;215;245;275;305;325;491;564;614;687
52320;Vouécourt;125;148;178;208;228;296;340;370;414
52310;Vraincourt;125;148;178;208;228;296;340;370;414
52240;Vroncourt-la-Côte;150;175;205;235;255;350;403;438;490
52130;Wassy;85;105;135;165;185;209;241;261;293
