cp;nom;distance;1-2;3-4;5-6;7-8;9-12;13-16;17-31;32-54
54290;Saint-Rémy-aux-Bois;210;240;270;300;320;480;552;600;672
54480;Saint-Sauveur;241;274;304;334;354;547;629;684;766
54620;Saint-Supplet;178;205;235;265;285;411;472;513;575
54380;Saizerais;166;192;222;252;272;385;442;481;539
54560;Sancy;186;214;244;274;294;428;492;535;599
54200;Sanzey;148;173;203;233;253;346;398;432;484
54650;Saulnes;193;222;252;282;302;443;510;554;620
54115;Saulxerotte;169;196;226;256;276;391;450;489;548
54420;Saulxures-lès-Nancy;182;210;240;270;290;419;482;524;587
54170;Saulxures-lès-Vannes;151;176;206;236;256;352;405;440;493
54330;Saxon-Sion;184;212;242;272;292;424;487;530;593
54280;Seichamps;181;209;239;269;289;417;480;521;584
54470;Seicheprey;144;169;199;229;249;337;388;421;472
54170;Selaincourt;167;193;223;253;273;387;445;484;542
54830;Seranville;213;243;273;303;323;487;559;608;681
54370;Serres;199;228;258;288;308;456;525;570;639
54560;Serrouville;180;208;238;268;288;415;477;519;581
54550;Sexey-aux-Forges;163;189;219;249;269;378;435;473;529
54840;Sexey-les-Bois;159;185;215;245;265;370;425;462;517
54300;Sionviller;202;231;261;291;311;463;532;578;648
54610;Sivry;183;211;241;271;291;422;485;527;590
54110;Sommerviller;193;222;252;282;302;443;510;554;620
54280;Sornéville;195;224;254;284;304;448;515;559;627
54800;Sponville;163;189;219;249;269;378;435;473;529
54480;Tanconville;233;265;295;325;345;530;609;662;742
54116;Tantonville;191;219;249;279;299;439;505;549;614
54260;Tellancourt;180;208;238;268;288;415;477;519;581
54330;Thélod;174;201;231;261;281;402;462;503;563
54930;They-sous-Vaudemont;184;212;242;272;292;424;487;530;593
54610;Thézey-Saint-Martin;197;226;256;286;306;452;520;565;633
54470;Thiaucourt-Regniéville;159;185;215;245;265;370;425;462;517
54120;Thiaville-sur-Meurthe;228;260;290;320;340;519;597;649;727
54300;Thiébauménil;208;238;268;298;318;476;547;595;666
54880;Thil;194;223;253;283;303;445;512;557;623
54115;Thorey-Lyautey;178;205;235;265;285;411;472;513;575
54170;Thuilley-aux-Groseilles;163;189;219;249;269;378;435;473;529
54800;Thumeréville;165;191;221;251;271;383;440;478;536
54190;Tiercelet;191;219;249;279;299;439;505;549;614
54510;Tomblaine;180;208;238;268;288;415;477;519;581
54210;Tonnoy;186;214;244;274;294;428;492;535;599
54200;Toul;144;169;199;229;249;337;388;421;472
54115;Tramont-Émy;182;210;240;270;290;419;482;524;587
54115;Tramont-Lassus;181;209;239;269;289;417;480;521;584
54115;Tramont-Saint-André;180;208;238;268;288;415;477;519;581
54385;Tremblecourt;164;190;220;250;270;380;437;475;532
54750;Trieux;182;210;240;270;290;419;482;524;587
54570;Trondes;137;161;191;221;241;322;370;402;451
54800;Tronville;164;190;220;250;270;380;437;475;532
54640;Tucquegnieux;181;209;239;269;289;417;480;521;584
54870;Ugny;179;206;236;266;286;413;475;516;578
54112;Uruffe;142;166;196;226;246;333;383;416;466
54540;Vacqueville;228;260;290;320;340;519;597;649;727
54480;Val-et-Châtillon;237;269;299;329;349;539;619;673;754
54370;Valhey;204;234;264;294;314;467;537;584;654
54910;Valleroy;168;195;225;255;275;389;447;486;545
54830;Vallois;213;243;273;303;323;487;559;608;681
54890;Vandelainville;173;200;230;260;280;400;460;500;560
54115;Vandeléville;175;202;232;262;282;404;465;505;566
54121;Vandières;168;195;225;255;275;389;447;486;545
54500;Vandœuvre-lès-Nancy;172;199;229;259;279;398;457;497;557
54112;Vannes-le-Châtel;146;171;201;231;251;341;393;427;478
54110;Varangéville;182;210;240;270;290;419;482;524;587
54122;Vathiménil;211;241;271;301;321;482;554;603;675
54370;Vaucourt;211;241;271;301;321;482;554;603;675
54330;Vaudémont;185;213;243;273;293;426;490;532;596
54740;Vaudeville;187;215;245;275;295;430;495;538;602
54740;Vaudigny;189;217;247;277;297;435;500;543;608
54120;Vaxainville;222;253;283;313;333;506;582;633;708
54450;Vého;217;248;278;308;328;495;569;619;693
54840;Velaine-en-Haye;158;184;214;244;264;367;422;459;514
54280;Velaine-sous-Amance;188;216;246;276;296;432;497;540;605
54290;Velle-sur-Moselle;189;217;247;277;297;435;500;543;608
54540;Veney;229;261;291;321;341;521;599;651;730
54830;Vennezey;210;240;270;300;320;480;552;600;672
54450;Verdenal;230;262;292;322;342;523;602;654;733
54330;Vézelise;176;203;233;263;283;406;467;508;569
54470;Viéville-en-Haye;160;186;216;246;266;372;427;465;520
54360;Vigneulles;191;219;249;279;299;439;505;549;614
54700;Vilcey-sur-Trey;164;190;220;250;270;380;437;475;532
54290;Villacourt;201;230;260;290;310;461;530;576;645
54620;Ville-au-Montois;180;208;238;268;288;415;477;519;581
54380;Ville-au-Val;175;202;232;262;282;404;465;505;566
54890;Villecey-sur-Mad;179;206;236;266;286;413;475;516;578
54210;Ville-en-Vermois;180;208;238;268;288;415;477;519;581
54730;Ville-Houdlémont;186;214;244;274;294;428;492;535;599
54380;Villers-en-Haye;168;195;225;255;275;389;447;486;545
54870;Villers-la-Chèvre;184;212;242;272;292;424;487;530;593
54920;Villers-la-Montagne;186;214;244;274;294;428;492;535;599
54260;Villers-le-Rond;176;203;233;263;283;406;467;508;569
54760;Villers-lès-Moivrons;188;216;246;276;296;432;497;540;605
54600;Villers-lès-Nancy;166;192;222;252;272;385;442;481;539
54700;Villers-sous-Prény;166;192;222;252;272;385;442;481;539
54190;Villerupt;190;218;248;278;298;437;502;546;611
54800;Ville-sur-Yron;166;192;222;252;272;385;442;481;539
54260;Villette;179;206;236;266;286;413;475;516;578
54840;Villey-le-Sec;153;178;208;238;258;357;410;446;499
54200;Villey-Saint-Étienne;157;183;213;243;263;365;420;456;511
54290;Virecourt;198;227;257;287;307;454;522;568;636
54123;Viterne;168;195;225;255;275;389;447;486;545
54330;Vitrey;174;201;231;261;281;402;462;503;563
54300;Vitrimont;193;222;252;282;302;443;510;554;620
54700;Vittonville;172;199;229;259;279;398;457;497;557
54260;Viviers-sur-Chiers;176;203;233;263;283;406;467;508;569
54134;Voinémont;185;213;243;273;293;426;490;532;596
54330;Vroncourt;179;206;236;266;286;413;475;516;578
54890;Waville;171;198;228;258;278;396;455;494;554
54470;Xammes;162;188;218;248;268;376;432;470;526
54300;Xermaménil;202;231;261;291;311;463;532;578;648
54990;Xeuilley;175;202;232;262;282;404;465;505;566
54740;Xirocourt;186;214;244;274;294;428;492;535;599
54490;Xivry-Circourt;180;208;238;268;288;415;477;519;581
54800;Xonville;165;191;221;251;271;383;440;478;536
54370;Xousse;225;256;286;316;336;513;589;641;718
54370;Xures;216;247;277;307;327;493;567;616;690
