cp;nom;distance;P01-02;P03-04;P05-P06;P07-08;P09-12;P13-16;P17-31;P32-54
52200;Saint-Ciergues;170;304;314;324;334;608;668;809;910
52100;Saint-Dizier;70;116;126;136;146;233;256;359;422
52100;Saint-Eulien;65;107;117;127;137;214;235;337;398
52210;Saint-Loup-sur-Aujon;160;285;295;305;315;570;627;764;861
52200;Saint-Martin-lès-Langres;170;304;314;324;334;608;668;809;910
52200;Saint-Maurice;180;323;333;343;353;645;710;854;959
52200;Saints-Geosmes;180;323;333;343;353;645;710;854;959
52150;Saint-Thiébault;145;257;267;277;287;514;565;697;788
52300;Saint-Urbain-Maconcourt;105;182;192;202;212;364;400;517;593
52200;Saint-Vallier-sur-Marne;180;323;333;343;353;645;710;854;959
52100;Sapignicourt;60;98;108;118;128;195;215;314;374
52800;Sarcey;160;285;295;305;315;570;627;764;861
52140;Sarrey;170;304;314;324;334;608;668;809;910
52230;Saudron;110;191;201;211;221;383;421;539;617
52500;Saulles;205;369;379;389;399;739;813;967;1080
52140;Saulxures;185;332;342;352;362;664;730;877;983
52500;Savigny;215;388;398;408;418;776;854;1012;1129
52700;Semilly;135;238;248;258;268;476;524;652;739
52000;Semoutiers-Montsaon;145;257;267;277;287;514;565;697;788
52400;Serqueux;195;351;361;371;381;701;771;922;1032
52330;Sexfontaines;125;219;229;239;249;439;483;607;690
52700;Signéville;130;229;239;249;259;458;503;629;715
52120;Silvarouvres;115;201;211;221;231;401;441;562;642
52130;Sommancourt;90;154;164;174;184;308;338;449;520
52150;Sommerécourt;155;276;286;296;306;551;606;742;837
52220;Sommevoire;90;154;164;174;184;308;338;449;520
52320;Soncourt-sur-Marne;125;219;229;239;249;439;483;607;690
52150;Soulaucourt-sur-Mouzon;170;304;314;324;334;608;668;809;910
52400;Soyers;200;360;370;380;390;720;792;944;1056
52300;Suzannecourt;100;173;183;193;203;345;380;494;569
52210;Ternat;170;304;314;324;334;608;668;809;910
52220;Thilleux;85;144;154;164;174;289;318;427;495
52800;Thivet;165;294;304;314;324;589;648;787;885
52240;Thol-lès-Millières;150;266;276;286;296;533;586;719;812
52300;Thonnance-lès-Joinville;100;173;183;193;203;345;380;494;569
52230;Thonnance-les-Moulins;110;191;201;211;221;383;421;539;617
52600;Torcenay;190;341;351;361;371;683;751;899;1007
52500;Tornay;205;369;379;389;399;739;813;967;1080
52000;Treix;135;238;248;258;268;476;524;652;739
52110;Trémilly;90;154;164;174;184;308;338;449;520
52130;Troisfontaines-la-Ville;90;154;164;174;184;308;338;449;520
52160;Vaillant;190;341;351;361;371;683;751;899;1007
52100;Valcourt;70;116;126;136;146;233;256;359;422
52140;Val-de-Meuse;170;304;314;324;334;608;668;809;910
52190;Le Val-d'Esnoms;190;341;351;361;371;683;751;899;1007
52130;Valleret;90;154;164;174;184;308;338;449;520
52500;Valleroy;215;388;398;408;418;776;854;1012;1129
52160;Vals-des-Tilles;190;341;351;361;371;683;751;899;1007
52400;Varennes-sur-Amance;190;341;351;361;371;683;751;899;1007
52150;Vaudrecourt;155;276;286;296;306;551;606;742;837
52330;Vaudrémont;115;201;211;221;231;401;441;562;642
52200;Vauxbons;166;296;306;316;326;593;652;791;890
52190;Vaux-sous-Aubigny;200;360;370;380;390;720;792;944;1056
52130;Vaux-sur-Blaise;90;154;164;174;184;308;338;449;520
52300;Vaux-sur-Saint-Urbain;115;201;211;221;231;401;441;562;642
52300;Vecqueville;95;163;173;183;193;326;359;472;544
52500;Velles;220;398;408;418;428;795;875;1034;1154
52000;Verbiesles;150;266;276;286;296;533;586;719;812
52250;Verseilles-le-Bas;185;332;342;352;362;664;730;877;983
52250;Verseilles-le-Haut;185;332;342;352;362;664;730;877;983
52700;Vesaignes-sous-Lafauche;130;229;239;249;259;458;503;629;715
52800;Vesaignes-sur-Marne;165;294;304;314;324;589;648;787;885
52190;Vesvres-sous-Chalancey;195;351;361;371;381;701;771;922;1032
52400;Vicq;190;341;351;361;371;683;751;899;1007
52310;Viéville;125;219;229;239;249;439;483;607;690
52700;Vignes-la-Côte;130;229;239;249;259;458;503;629;715
52320;Vignory;120;210;220;230;240;420;462;584;666
52120;Villars-en-Azois;115;201;211;221;231;401;441;562;642
52160;Villars-Santenoge;175;313;323;333;343;626;689;832;934
52130;Ville-en-Blaisois;90;154;164;174;184;308;338;449;520
52190;Villegusien-le-Lac;190;341;351;361;371;683;751;899;1007
52100;Villiers-en-Lieu;65;107;117;127;137;214;235;337;398
52190;Villiers-lès-Aprey;185;332;342;352;362;664;730;877;983
52000;Villiers-le-Sec;135;238;248;258;268;476;524;652;739
52210;Villiers-sur-Suize;155;276;286;296;306;551;606;742;837
52600;Violot;195;351;361;371;381;701;771;922;1032
52160;Vitry-en-Montagne;170;304;314;324;334;608;668;809;910
52800;Vitry-lès-Nogent;180;323;333;343;353;645;710;854;959
52160;Vivey;180;323;333;343;353;645;710;854;959
52130;Voillecomte;80;135;145;155;165;270;297;404;471
52400;Voisey;210;379;389;399;409;758;833;989;1105
52200;Voisines;175;313;323;333;343;626;689;832;934
52500;Voncourt;215;388;398;408;418;776;854;1012;1129
52320;Vouécourt;125;219;229;239;249;439;483;607;690
52310;Vraincourt;125;219;229;239;249;439;483;607;690
52240;Vroncourt-la-Côte;150;266;276;286;296;533;586;719;812
52130;Wassy;85;144;154;164;174;289;318;427;495
