CP;Commune;Distance;1-2;3-4 ;5-6;7-8;9-12;13-16;17-31;32-54
21580;Cussey les forges;191;219,4166667;249,4166667;279,4166667;299,4166667;438,8333333;504,6583333;548,5416667;614,3666667
21360;Cussy la colonne;252;285,5;315,5;345,5;365,5;571;656,65;713,75;799,4
21230;Cussy le chatel;236;268,1666667;298,1666667;328,1666667;348,1666667;536,3333333;616,7833333;670,4166667;750,8666667
21121;Daix;243;275,75;305,75;335,75;355,75;551,5;634,225;689,375;772,1
21350;Dampierre en montagne;192;220,5;250,5;280,5;300,5;441;507,15;551,25;617,4
21310;Dampierre et flee;227;258,4166667;288,4166667;318,4166667;338,4166667;516,8333333;594,3583333;646,0416667;723,5666667
21150;Darcey;171;197,75;227,75;257,75;277,75;395,5;454,825;494,375;553,7
21121;Darois;250;283,3333333;313,3333333;343,3333333;363,3333333;566,6666667;651,6666667;708,3333333;793,3333333
21220;Detain et bruant;252;285,5;315,5;345,5;365,5;571;656,65;713,75;799,4
21430;Diancey;218;248,6666667;278,6666667;308,6666667;328,6666667;497,3333333;571,9333333;621,6666667;696,2666667
21120;Dienay;216;246,5;276,5;306,5;326,5;493;566,95;616,25;690,2
21000;Dijon;237;269,25;299,25;329,25;349,25;538,5;619,275;673,125;753,9
21390;Dompierre en morvan;193;221,5833333;251,5833333;281,5833333;301,5833333;443,1666667;509,6416667;553,9583333;620,4333333
21270;Drambon;244;276,8333333;306,8333333;336,8333333;356,8333333;553,6666667;636,7166667;692,0833333;775,1333333
21540;Dree;215;245,4166667;275,4166667;305,4166667;325,4166667;490,8333333;564,4583333;613,5416667;687,1666667
21510;Duesme;168;194,5;224,5;254,5;274,5;389;447,35;486,25;544,6
21190;Ebaty;290;326,6666667;356,6666667;386,6666667;406,6666667;653,3333333;751,3333333;816,6666667;914,6666667
21510;Echalot;184;211,8333333;241,8333333;271,8333333;291,8333333;423,6666667;487,2166667;529,5833333;593,1333333
21540;Echannay;237;269,25;299,25;329,25;349,25;538,5;619,275;673,125;753,9
21170;Echenon;267;301,75;331,75;361,75;381,75;603,5;694,025;754,375;844,9
21120;Echevannes;207;236,75;266,75;296,75;316,75;473,5;544,525;591,875;662,9
21420;Echevronne;283;319,0833333;349,0833333;379,0833333;399,0833333;638,1666667;733,8916667;797,7083333;893,4333333
21110;Echigey;253;286,5833333;316,5833333;346,5833333;366,5833333;573,1666667;659,1416667;716,4583333;802,4333333
21360;Ecutigny;247;280,0833333;310,0833333;340,0833333;360,0833333;560,1666667;644,1916667;700,2083333;784,2333333
21320;Eguilly;220;250,8333333;280,8333333;310,8333333;330,8333333;501,6666667;576,9166667;627,0833333;702,3333333
21380;Epagny;229;260,5833333;290,5833333;320,5833333;340,5833333;521,1666667;599,3416667;651,4583333;729,6333333
21220;Epernay sous gevrey;255;288,75;318,75;348,75;368,75;577,5;664,125;721,875;808,5
21460;Epoisses;186;214;244;274;294;428;492,2;535;599,2
21500;Eringes;173;199,9166667;229,9166667;259,9166667;279,9166667;399,8333333;459,8083333;499,7916667;559,7666667
21170;Esbarres;270;305;335;365;385;610;701,5;762,5;854
21290;Essarois;162;188;218;248;268;376;432,4;470;526,4
21320;Essey;227;258,4166667;288,4166667;318,4166667;338,4166667;516,8333333;594,3583333;646,0416667;723,5666667
21500;Etais;171;197,75;227,75;257,75;277,75;395,5;454,825;494,375;553,7
21510;Etalante;176;203,1666667;233,1666667;263,1666667;283,1666667;406,3333333;467,2833333;507,9166667;568,8666667
