cp;nom;distance;01-02;03-04;05-06;07-08;09-12;13-16;17-31;32-54
21580;Neuvelle les grancey;183;365;380;390;405;730;839;956;1069
21330;Nicey;136;268;283;293;308;536;616;723;817
21400;Nod sur seine;149;295;310;320;335;590;678;788;887
21500;Nogent les monbard;173;344;359;369;384;689;792;906;1015
21390;Noidan;201;402;417;427;442;804;925;1045;1165
21910;Noiron sous gevrey;251;505;520;530;545;1010;1162;1292;1433
21310;Noiron sur beze;222;445;460;470;485;891;1024;1149;1278
21400;Noiron sur seine;125;245;260;270;285;491;564;669;758
21340;Nolay;298;602;617;627;642;1204;1385;1525;1686
21490;Norges la ville;222;445;460;470;485;891;1024;1149;1278
21390;Normier;209;419;434;444;459;837;963;1085;1208
21700;Nuits st georges;261;526;541;551;566;1052;1209;1342;1487
21400;Obtree;129;254;269;279;294;507;583;689;779
21450;Oigny;168;334;349;359;374;668;768;882;988
21310;Oisilly;230;462;477;487;502;924;1062;1189;1321
21610;Orain;223;447;462;472;487;895;1029;1154;1283
21490;Orgeux;231;464;479;489;504;928;1067;1193;1326
21510;Origny;161;320;335;345;360;639;735;847;951
21450;Orret;174;346;361;371;386;693;797;911;1021
21260;Orville;209;419;434;444;459;837;963;1085;1208
21600;Ouges;244;491;506;516;531;982;1129;1258;1396
21250;Pagny la ville;265;534;549;559;574;1068;1228;1362;1509
21250;Pagny le chateau;286;577;592;602;617;1155;1328;1466;1621
21360;Painblanc;238;478;493;503;518;957;1100;1228;1364
21540;Panges;204;408;423;433;448;817;939;1060;1181
21370;Pasques;256;516;531;541;556;1031;1186;1317;1460
21440;Pellerey;187;373;388;398;413;746;858;976;1090
21420;Pernand vergelesse;280;565;580;590;605;1130;1300;1436;1589
21160;Perrigny les dijon;245;493;508;518;533;986;1133;1263;1401
21270;Perrigny sur l ognon;251;505;520;530;545;1010;1162;1292;1433
21120;Pichanges;214;429;444;454;469;858;986;1109;1235
21500;Planay;147;291;306;316;331;581;669;778;876
21370;Plombieres les dijon;247;497;512;522;537;994;1143;1273;1412
21110;Pluvault;256;516;531;541;556;1031;1186;1317;1460
21110;Pluvet;255;513;528;538;553;1027;1181;1312;1455
21330;Poincon les larrey;136;268;283;293;308;536;616;723;817
21440;Poiseul la grange;189;377;392;402;417;755;868;986;1101
21450;Poiseul la ville et laper;175;348;363;373;388;697;801;916;1026
21120;Poiseul les saulx;225;452;467;477;492;903;1039;1164;1294
21630;Pommard;282;569;584;594;609;1138;1309;1446;1600
21130;Poncey les athee;261;526;541;551;566;1052;1209;1342;1487
21440;Poncey sur l ignon;186;371;386;396;411;742;854;971;1085
21130;Pont;257;518;533;543;558;1035;1190;1322;1466
21270;Pontailler sur saone;249;501;516;526;541;1002;1152;1283;1423
21410;Pont de pany;261;526;541;551;566;1052;1209;1342;1487
21140;Pont et massene;200;400;415;425;440;800;920;1040;1160
21350;Posanges;197;394;409;419;434;788;906;1025;1144
21400;Pothieres;128;252;267;277;292;503;578;684;774
21150;Pouillenay;186;371;386;396;411;742;854;971;1085
21320;Pouilly en auxois;225;452;467;477;492;903;1039;1164;1294
21250;Pouilly sur saone;280;565;580;590;605;1130;1300;1436;1589
21610;Pouilly sur vingeanne;217;435;450;460;475;870;1001;1124;1251
21410;Pralon;210;421;436;446;461;841;967;1090;1214
21390;Precy sous thil;200;400;415;425;440;800;920;1040;1160
21700;Premeaux prissey;265;534;549;559;574;1068;1228;1362;1509
21110;Premieres;258;520;535;545;560;1039;1195;1327;1471
21370;Prenois;252;507;522;532;547;1015;1167;1297;1439
21700;Prissey;265;534;549;559;574;1068;1228;1362;1509
21400;Prusly sur ource;143;282;297;307;322;565;650;758;854
21400;Puits;153;303;318;328;343;606;697;807;908
21190;Puligny montrachet;290;586;601;611;626;1171;1347;1486;1643
21220;Quemigny poisot;261;526;541;551;566;1052;1209;1342;1487
21510;Quemigny sur seine;165;328;343;353;368;656;754;867;972
21800;Quetigny;232;466;481;491;506;932;1072;1198;1332
21500;Quincerot;107;208;223;233;248;416;479;580;661
21700;Quincey;253;509;524;534;549;1019;1171;1302;1444
21500;Quincy le vicomte;167;332;347;357;372;664;763;877;983
21290;Recey sur ource;161;320;335;345;360;639;735;847;951
21540;Remilly en montagne;237;476;491;501;516;953;1096;1223;1358
21560;Remilly sur tille;233;468;483;493;508;936;1077;1203;1337
21310;Reneve;232;466;481;491;506;932;1072;1198;1332
21220;Reulle vergy;272;549;564;574;589;1097;1262;1396;1546
21570;Riel les eaux;128;252;267;277;292;503;578;684;774
21530;La roche en brenil;190;379;394;404;419;759;873;991;1106
21510;Rochefort;156;309;324;334;349;619;711;822;924
21340;La rochepot;294;594;609;619;634;1188;1366;1505;1664
21150;La roche vanneau;192;384;399;409;424;767;882;1000;1117
21390;Roilly;198;396;411;421;436;792;911;1030;1149
21500;Rougemont;156;309;324;334;349;619;711;822;924
21530;Rouvray;188;375;390;400;415;751;863;981;1096
21110;Rouvres en plaine;243;489;504;514;529;977;1124;1253;1391
21320;Rouvres sous meilly;228;458;473;483;498;916;1053;1179;1310
21200;Ruffey les beaune;283;571;586;596;611;1142;1314;1451;1605
21490;Ruffey les echirey;235;472;487;497;512;944;1086;1213;1348
21260;Sacquenay;218;437;452;462;477;874;1005;1129;1257
21350;Saffres;204;408;423;433;448;817;939;1060;1181
21530;St andeux;186;371;386;396;411;742;854;971;1085
21540;St anthot;215;431;446;456;471;862;991;1114;1240
21850;St apollinaire;233;468;483;493;508;936;1077;1203;1337
21190;St aubin;288;582;597;607;622;1163;1337;1476;1632
21700;St bernard;262;528;543;553;568;1056;1214;1347;1492
21290;St broing les moines;170;338;353;363;378;676;778;892;999
21350;Ste colombe;202;404;419;429;444;808;929;1050;1171
21400;Ste colombe sur seine;135;266;281;291;306;532;612;718;811
21210;St didier;210;421;436;446;461;841;967;1090;1214
21140;St euphrone;202;404;419;429;444;808;929;1050;1171
21530;St germain de modeon;190;379;394;404;419;759;873;991;1106
21510;St germain le rocheux;154;305;320;330;345;610;702;812;913
21500;St germain les senailly;169;336;351;361;376;672;773;887;994
21690;St germain source seine;183;365;380;390;405;730;839;956;1069
21690;St helier;197;394;409;419;434;788;906;1025;1144
21410;St jean de boeuf;273;551;566;576;591;1101;1266;1401;1551
21170;St jean de losne;267;538;553;563;578;1076;1238;1372;1519
21490;St julien;224;450;465;475;490;899;1034;1159;1289
21270;St leger triey;244;491;506;516;531;982;1129;1258;1396
21450;St marc sur seine;157;311;326;336;351;623;716;827;929
21200;Ste marie la blanche;282;569;584;594;609;1138;1309;1446;1600
21410;Ste marie sur ouche;261;526;541;551;566;1052;1209;1342;1487
21210;St martin de la mer;208;417;432;442;457;833;958;1080;1203
21440;St martin du mont;192;384;399;409;424;767;882;1000;1117
21610;St maurice sur vingeann;208;417;432;442;457;833;958;1080;1203
21540;St mesmin;215;431;446;456;471;862;991;1114;1240
21700;St nicolas les citeaux;267;538;553;563;578;1076;1238;1372;1519
21220;St philibert;261;526;541;551;566;1052;1209;1342;1487
21230;St pierre en vaux;253;509;524;534;549;1019;1171;1302;1444
21230;St prix les arnay;241;485;500;510;525;969;1114;1243;1380
21500;St remy;171;340;355;365;380;680;782;896;1004
21190;St romain;288;582;597;607;622;1163;1337;1476;1632
21320;Ste sabine;227;456;471;481;496;911;1048;1174;1305
21270;St sauveur;235;472;487;497;512;944;1086;1213;1348
21130;St seine en bache;260;524;539;549;564;1048;1205;1337;1482
21440;St seine l abbaye;192;384;399;409;424;767;882;1000;1117
21610;St seine sur vingeanne;226;454;469;479;494;907;1043;1169;1299
21170;St symphorien sur saone;271;546;561;571;586;1093;1257;1391;1541
21350;St thibault;202;404;419;429;444;808;929;1050;1171
21170;St usage;266;536;551;561;576;1072;1233;1367;1514
21410;St victor sur ouche;272;549;564;574;589;1097;1262;1396;1546
21580;Salives;184;367;382;392;407;734;844;961;1074
21690;Salmaise;192;384;399;409;424;767;882;1000;1117
21170;Samerey;270;544;559;569;584;1089;1252;1387;1535
21590;Santenay;269;542;557;567;582;1085;1247;1382;1530
21340;Santosse;260;524;539;549;564;1048;1205;1337;1482
21210;Saulieu;203;406;421;431;446;812;934;1055;1176
21910;Saulon la chapelle;250;503;518;528;543;1006;1157;1288;1428
21910;Saulon la rue;248;499;514;524;539;998;1148;1278;1417
21120;Saulx le duc;222;445;460;470;485;891;1024;1149;1278
21360;Saussey;249;501;516;526;541;1002;1152;1283;1423
21380;Saussy;237;476;491;501;516;953;1096;1223;1358
21420;Savigny les beaune;278;561;576;586;601;1122;1290;1426;1578
21380;Savigny le sec;224;450;465;475;490;899;1034;1159;1289
21540;Savigny sous malain;207;414;429;439;454;829;953;1075;1198
21430;Savilly;225;452;467;477;492;903;1039;1164;1294
21500;Savoisy;157;311;326;336;351;623;716;827;929
21310;Savolles;239;480;495;505;520;961;1105;1233;1369
21910;Savouges;252;507;522;532;547;1015;1167;1297;1439
21220;Segrois;268;540;555;565;580;1081;1243;1377;1525
21150;Seigny;178;355;370;380;395;709;816;931;1042
21260;Selongey;211;423;438;448;463;845;972;1094;1219
21320;Semarey;232;466;481;491;506;932;1072;1198;1332
21220;Semezanges;260;524;539;549;564;1048;1205;1337;1482
21450;Semond;168;334;349;359;374;668;768;882;988
21140;Semur en auxois;188;375;390;400;415;751;863;981;1096
21500;Senailly;169;336;351;361;376;672;773;887;994
21800;Sennecey les dijon;241;485;500;510;525;969;1114;1243;1380
21550;Ladoix serrigny;279;563;578;588;603;1126;1295;1431;1584
21250;Seurre;287;579;594;604;619;1159;1333;1471;1627
21530;Sincey les rouvray;184;367;382;392;407;734;844;961;1074
21110;Soirans;252;507;522;532;547;1015;1167;1297;1439
21270;Soissons sur nacey;256;516;531;541;556;1031;1186;1317;1460
21540;Sombernon;268;540;555;565;580;1081;1243;1377;1525
21140;Souhey;193;386;401;411;426;771;887;1005;1122
21350;Soussey sur brionne;219;439;454;464;479;878;1010;1134;1262
21120;Spoy;216;433;448;458;473;866;996;1119;1246
21430;Sussey;217;435;450;460;475;870;1001;1124;1251
21190;Tailly;284;573;588;598;613;1147;1318;1456;1610
21240;Talant;245;493;508;518;533;986;1133;1263;1401
21270;Talmay;238;478;493;503;518;957;1100;1228;1364
21310;Tanay;225;452;467;477;492;903;1039;1164;1294
21120;Tarsul;224;450;465;475;490;899;1034;1159;1289
21110;Tart l abbaye;259;522;537;547;562;1043;1200;1332;1476
21110;Tart le bas;258;520;535;545;560;1039;1195;1327;1471
21110;Tart le haut;251;505;520;530;545;1010;1162;1292;1433
21270;Tellecey;241;485;500;510;525;969;1114;1243;1380
21220;Ternant;291;588;603;613;628;1175;1352;1490;1648
21290;Terrefondree;169;336;351;361;376;672;773;887;994
21150;Thenissey;186;371;386;396;411;742;854;971;1085
21570;Thoires;151;299;314;324;339;598;688;797;897
21210;Thoisy la berchere;213;427;442;452;467;854;982;1104;1230
21320;Thoisy le desert;228;458;473;483;498;916;1053;1179;1310
21360;Thomirey;249;501;516;526;541;1002;1152;1283;1423
21110;Thorey en plaine;245;493;508;518;533;986;1133;1263;1401
21350;Thorey sous charny;218;437;452;462;477;874;1005;1129;1257
21360;Thorey sur ouche;241;485;500;510;525;969;1114;1243;1380
21460;Thoste;203;406;421;431;446;812;934;1055;1176
21340;Thury;263;530;545;555;570;1060;1219;1352;1498
21250;Tichey;287;579;594;604;619;1159;1333;1471;1627
21120;Til chatel;207;414;429;439;454;829;953;1075;1198
21130;Tillenay;257;518;533;543;558;1035;1190;1322;1466
21460;Torcy et pouligny;179;357;372;382;397;713;820;936;1047
21500;Touillon;166;330;345;355;370;660;759;872;978
21460;Toutry;182;363;378;388;403;726;835;951;1063
21130;Treclun;255;513;528;538;553;1027;1181;1312;1455
21310;Trocheres;240;483;498;508;523;965;1110;1238;1375
21170;Trouhans;261;526;541;551;566;1052;1209;1342;1487
21440;Trouhaut;200;400;415;425;440;800;920;1040;1160
21250;Trugny;289;584;599;609;624;1167;1342;1481;1637
21540;Turcey;198;396;411;421;436;792;911;1030;1149
21350;Uncey le franc;207;414;429;439;454;829;953;1075;1198
21220;Urcy;262;528;543;553;568;1056;1214;1347;1492
21121;Val suzon;256;516;531;541;556;1031;1186;1317;1460
21320;Vandenesse en auxois;230;462;477;487;502;924;1062;1189;1321
21400;Vannaire;131;258;273;283;298;515;593;698;790
21380;Vantoux les dijon;227;456;471;481;496;911;1048;1174;1305
21400;Vanvey;152;301;316;326;341;602;692;802;903
21110;Varanges;247;497;512;522;537;994;1143;1273;1412
21490;Varois et chaignot;230;462;477;487;502;924;1062;1189;1321
21340;Vauchignon;264;532;547;557;572;1064;1224;1357;1503
21440;Vaux saules;197;394;409;419;434;788;906;1025;1144
21360;Veilly;240;483;498;508;523;965;1110;1238;1375
21370;Velars sur ouche;237;476;491;501;516;953;1096;1223;1358
21350;Velogny;210;421;436;446;461;841;967;1090;1214
21150;Venarey les laumes;182;363;378;388;403;726;835;951;1063
21330;Verdonnet;149;295;310;320;335;590;678;788;887
21260;Vernois les vesvres;197;394;409;419;434;788;906;1025;1144
21120;Vernot;225;452;467;477;492;903;1039;1164;1294
21260;Veronnes;209;419;434;444;459;837;963;1085;1208
21260;Veronnes les petites;210;421;436;446;461;841;967;1090;1214
21540;Verrey sous dree;206;412;427;437;452;825;948;1070;1192
21690;Verrey sous salmaise;197;394;409;419;434;788;906;1025;1144
21330;Vertault;126;247;262;272;287;495;569;674;763
21350;Vesvres;202;404;419;429;444;808;929;1050;1171
21360;Veuvey sur ouche;242;487;502;512;527;973;1119;1248;1385
21520;Veuxhaulles sur aube;139;274;289;299;314;548;631;738;833
21430;Vianges;221;443;458;468;483;887;1020;1144;1273
21140;Vic de chassenay;192;384;399;409;424;767;882;1000;1117
21360;Vic des pres;243;489;504;514;529;977;1124;1253;1391
21390;Vic sous thil;202;404;419;429;444;808;929;1050;1171
21540;Vieilmoulin;216;433;448;458;473;866;996;1119;1246
21270;Vielverge;255;513;528;538;553;1027;1181;1312;1455
21460;Vieux chateau;186;371;386;396;411;742;854;971;1085
21310;Vievigne;218;437;452;462;477;874;1005;1129;1257
21230;Vievy;249;501;516;526;541;1002;1152;1283;1423
21200;Vignoles;281;567;582;592;607;1134;1304;1441;1594
21450;Villaines en duesmois;158;313;328;338;353;627;721;832;935
21500;Villaines les prevotes;176;351;366;376;391;701;806;921;1031
21210;Villargoix;209;419;434;444;459;837;963;1085;1208
21700;Villars fontaine;266;536;551;561;576;1072;1233;1367;1514
21140;Villars et villenotte;187;373;388;398;413;746;858;976;1090
21350;Villeberny;200;400;415;425;440;800;920;1040;1160
21700;Villebichot;267;538;553;563;578;1076;1238;1372;1519
21120;Villecomte;220;441;456;466;481;883;1015;1139;1267
21330;Villedieu;126;247;262;272;287;495;569;674;763
21350;Villeferry;193;386;401;411;426;771;887;1005;1122
21450;La villeneuve les convers;174;346;361;371;386;693;797;911;1021
21140;Villeneuve sous charigny;195;390;405;415;430;779;896;1015;1133
21610;Villeneuve sur vingeanne;214;429;444;454;469;858;986;1109;1235
21700;Villers la faye;270;544;559;569;584;1089;1252;1387;1535
21130;Villers les pots;256;516;531;541;556;1031;1186;1317;1460
21400;Villers patras;127;249;264;274;289;499;574;679;769
21130;Villers rotin;263;530;545;555;570;1060;1219;1352;1498
21120;Villey sur tille;213;427;442;452;467;854;982;1104;1230
21430;Villiers en morvan;221;443;458;468;483;887;1020;1144;1273
21400;Villiers le duc;153;303;318;328;343;606;697;807;908
21690;Villotte st seine;193;386;401;411;426;771;887;1005;1122
21400;Villotte sur ource;152;301;316;326;341;602;692;802;903
21350;Villy en auxois;203;406;421;431;446;812;934;1055;1176
21250;Villy le moutier;274;553;568;578;593;1105;1271;1406;1557
21500;Viserny;173;344;359;369;384;689;792;906;1015
21350;Vitteaux;200;400;415;425;440;800;920;1040;1160
21400;Vix;132;260;275;285;300;520;597;703;795
21190;Volnay;283;571;586;596;611;1142;1314;1451;1605
21270;Vonges;247;497;512;522;537;994;1143;1273;1412
21700;Vosne romanee;264;532;547;557;572;1064;1224;1357;1503
21230;Voudenay;249;501;516;526;541;1002;1152;1283;1423
21640;Vougeot;267;538;553;563;578;1076;1238;1372;1519
21290;Voulaines les templiers;154;305;320;330;345;610;702;812;913
